valor,hora,tipo,saldo
1338.11,8,levantamento,57528.62
1920.62,5,transferencia,136373.61
1962.89,5,deposito,121744.33
1551.62,22,transferencia,74061.34
730.34,1,levantamento,140674.47
629.53,10,levantamento,27471.86
1462.75,1,levantamento,135820.74
580.28,19,pagamento,25761.12
1651.89,14,levantamento,9131.32
1476.32,1,transferencia,34023.88
254.67,6,levantamento,109716.88
8492.09,9,transferencia,70523.83
1923.32,1,pagamento,48782.93
257.26,16,transferencia,59673.41
2203.29,16,pagamento,100151.47
1536.54,17,levantamento,162108.35
630.04,13,pagamento,45058.53
2315.64,2,transferencia,99455.82
850.88,16,transferencia,137255.84
2109.96,23,transferencia,65858.19
1031.52,14,levantamento,80632.62
876.15,21,levantamento,101934.01
1785.71,18,levantamento,96326.09
493.9,19,pagamento,38504.47
1692.51,15,pagamento,74967.72
3058.88,14,pagamento,43530.84
4996.48,4,pagamento,63109.41
4319.33,14,pagamento,57976.69
5338.31,14,pagamento,92225.24
1256.68,23,transferencia,107546.12
796.55,17,levantamento,52527.46
3471.3,4,transferencia,99084.26
1195.7,0,deposito,78131.45
1817.12,0,transferencia,54506.72
3286.22,2,pagamento,130795.87
9107.72,16,transferencia,79571.92
2760.15,21,transferencia,34784.06
2130.44,21,deposito,132054.27
737.39,20,pagamento,131794.89
4607.7,13,transferencia,135965.25
2507.18,8,pagamento,123145.33
1369.62,3,levantamento,105814.1
1261.01,18,transferencia,115779.63
1305.72,2,pagamento,87973.26
1872.77,0,deposito,81364.1
562.73,3,levantamento,118334.06
4790.63,22,transferencia,43047.37
4137.05,23,levantamento,110005.43
1581.31,13,transferencia,76022.75
1308.03,21,pagamento,125282.99
1774.83,22,deposito,105422.01
2032.96,20,transferencia,94130.24
1422.15,13,pagamento,126072.37
4020.93,7,transferencia,137627.93
578.66,15,transferencia,86579.91
1022.96,2,levantamento,64572.02
3361.67,23,transferencia,113309.96
2343.55,6,transferencia,66757.44
1049.81,5,deposito,121160.29
2490.84,12,transferencia,73859.64
958.75,1,levantamento,94280.93
1410.79,10,levantamento,107658.63
4167.1,20,deposito,74859.14
3814.13,8,pagamento,71291.76
2276.94,6,pagamento,111339.24
779.83,11,pagamento,51205.22
1336.59,10,pagamento,88894.09
1953.1,14,transferencia,108736.76
5792.6,11,transferencia,54006.26
434.46,2,pagamento,38494.87
899.9,17,transferencia,48974.26
4459.9,23,transferencia,82020.5
5367.59,7,deposito,95983.62
1709.97,14,pagamento,120126.43
6190.19,15,transferencia,84962.19
1005.56,16,transferencia,76688.67
540.56,17,transferencia,56909.05
3402.22,20,transferencia,81437.93
5093.72,12,transferencia,72160.35
5026.22,20,pagamento,144217.84
906.19,15,transferencia,148318.04
2120.71,6,deposito,74149.83
3539.9,4,transferencia,73445.01
2300.27,11,transferencia,108723.27
5750.75,8,transferencia,101252.61
1307.62,0,transferencia,12780.24
1708.73,20,deposito,81111.49
2184.09,2,transferencia,43778.6
3519.39,9,pagamento,46717.17
1547.56,10,pagamento,87554.46
3796.93,21,levantamento,92762.71
6526.98,16,levantamento,87428.85
1194.57,17,transferencia,69900.42
1584.89,8,pagamento,109994.31
3921.41,17,levantamento,91734.74
8450.85,19,levantamento,150567.98
3007.21,12,transferencia,84856.12
963.92,9,pagamento,34763.91
2118.66,18,levantamento,35103.16
3897.75,23,transferencia,60246.53
943.83,0,transferencia,90120.95
763.03,8,transferencia,90968.24
1371.98,19,transferencia,45109.93
3064.71,15,deposito,100335.54
604.64,13,pagamento,133626.5
1038.5,7,deposito,56523.16
2250.55,7,deposito,62940.76
4326.07,5,deposito,48081.99
2280.54,9,levantamento,68385.07
2439.99,7,pagamento,126251.2
4039.75,13,transferencia,115880.41
6488.63,18,levantamento,103184.42
5933.74,13,pagamento,49100.74
353.16,5,transferencia,95482.84
1955.59,1,deposito,109650.2
3751.88,16,transferencia,94840.14
7043.28,20,pagamento,66076.15
3019.33,6,pagamento,45870.93
909.28,5,deposito,101045.68
1010.69,14,transferencia,60353.68
1033.57,3,pagamento,98919.95
2312.34,3,transferencia,78466.94
1231.69,8,transferencia,132911.64
158.26,11,transferencia,62596.01
704.42,2,deposito,144410.17
1267.25,12,pagamento,101662.86
607.9,17,transferencia,82211.28
684.83,21,transferencia,64333.56
9328.01,16,pagamento,104121.85
1795.61,17,levantamento,57715.55
1327.57,3,transferencia,109243.24
3083.67,15,pagamento,54892.03
4522.66,19,levantamento,49862.28
10856.21,12,pagamento,53053.9
7074.83,10,transferencia,126530.33
2560.22,18,pagamento,49015.88
530.46,10,deposito,54511.37
810.79,0,pagamento,54369.87
1310.96,7,deposito,102996.68
2711.48,10,transferencia,70557.41
1949.74,19,deposito,108829.89
556.45,17,transferencia,31659.67
482.32,6,deposito,63649.19
2224.32,11,transferencia,66829.39
1990.28,0,transferencia,73377.5
1528.59,18,pagamento,26876.15
2660.69,10,pagamento,62824.73
4902.25,20,deposito,107209.88
2317.06,22,transferencia,65846.48
851.23,2,levantamento,137377.14
8368.05,12,pagamento,72515.2
1570.19,19,pagamento,70045.23
1881.83,4,pagamento,38524.18
1071.78,9,deposito,30413.28
765.45,17,levantamento,28507.2
816.97,6,pagamento,109484.04
685.24,1,pagamento,61976.99
162.72,11,transferencia,76781.46
1595.58,21,transferencia,66423.15
4367.21,6,transferencia,3819.87
822.67,11,transferencia,103208.4
14010.89,3,deposito,31551.78
5481.33,10,deposito,16712.81
1781.87,19,levantamento,46435.15
743.33,7,levantamento,51067.53
503.87,1,levantamento,51431.29
1650.86,17,pagamento,73173.76
1909.31,17,deposito,26163.45
1535.31,1,deposito,73536.51
4253.33,22,transferencia,90204.01
5988.92,3,deposito,3247.8
2638.96,20,levantamento,53176.98
2755.0,7,pagamento,53776.1
1404.67,22,pagamento,121337.68
1800.94,10,levantamento,70957.7
2513.19,7,transferencia,78722.06
1403.34,4,levantamento,79277.48
3067.68,7,transferencia,72246.07
776.7,0,levantamento,102022.2
1006.5,20,deposito,42562.24
782.48,11,deposito,50290.87
1059.02,10,levantamento,138131.04
1436.8,9,pagamento,43662.67
4118.62,1,pagamento,76708.38
1868.98,20,pagamento,82675.51
647.13,12,pagamento,88903.59
589.0,11,deposito,80328.24
1296.21,17,transferencia,119310.02
3524.6,21,transferencia,54804.25
5554.6,17,transferencia,48404.47
506.43,9,pagamento,83155.5
2435.44,1,levantamento,31406.73
1310.94,18,pagamento,105374.42
1394.96,20,levantamento,66367.3
771.71,13,pagamento,79589.78
1516.18,18,transferencia,128017.62
744.46,8,levantamento,74743.76
1461.65,19,pagamento,102454.74
4530.58,5,transferencia,44505.49
2995.87,17,transferencia,37590.05
8358.22,16,transferencia,10781.31
2754.76,17,pagamento,147072.66
2078.94,19,levantamento,106128.42
2813.87,6,transferencia,93306.41
972.01,1,pagamento,94582.58
340.76,9,transferencia,34076.74
3418.43,0,levantamento,50337.38
429.98,18,transferencia,28044.04
4434.99,22,pagamento,81782.8
3296.61,18,transferencia,114861.98
916.34,1,deposito,109430.28
1275.54,14,pagamento,17432.64
1791.43,16,transferencia,134396.97
864.6,2,levantamento,81240.44
2786.15,6,transferencia,33534.79
2989.72,18,pagamento,68512.55
570.0,20,pagamento,-10724.94
935.9,21,transferencia,-12153.72
1755.58,11,pagamento,40097.72
4502.84,13,deposito,79108.61
3046.74,20,deposito,24177.75
280.13,16,transferencia,95982.05
1431.39,20,levantamento,91631.33
2638.96,18,transferencia,116141.36
953.4,23,pagamento,105640.72
896.12,4,pagamento,131018.79
994.7,7,pagamento,77672.81
1413.21,8,deposito,124451.73
826.11,1,transferencia,123588.53
3065.43,14,transferencia,96377.01
908.18,19,deposito,91360.33
789.24,15,levantamento,140028.8
1314.28,16,pagamento,105372.15
5902.51,9,deposito,41960.03
2752.39,11,pagamento,115425.9
2896.02,8,pagamento,115689.66
2273.33,23,levantamento,89798.78
847.61,12,deposito,87547.94
1083.5,1,pagamento,131977.63
945.77,5,pagamento,90060.83
4329.68,20,transferencia,100380.32
2289.91,20,levantamento,118343.15
476.35,2,deposito,2536.69
5779.79,16,levantamento,125921.62
1386.36,13,deposito,86348.24
3049.41,10,deposito,87775.26
4195.93,5,pagamento,94177.08
232.84,21,transferencia,52597.81
2601.07,4,transferencia,51620.37
1477.25,8,levantamento,123804.93
260.47,9,transferencia,167146.5
730.68,11,levantamento,70808.73
1256.79,12,pagamento,95070.82
3556.46,9,levantamento,87896.65
1570.28,0,transferencia,13433.8
2035.5,6,pagamento,71712.29
1359.81,21,levantamento,73645.46
4317.03,12,transferencia,30919.47
2743.05,18,transferencia,132314.94
2059.64,19,levantamento,72526.58
724.51,19,pagamento,120937.23
1989.96,19,levantamento,62244.08
16739.01,22,pagamento,54886.51
3415.96,14,pagamento,51317.49
1000.77,19,levantamento,23366.05
7958.28,13,transferencia,50586.54
966.12,5,levantamento,75519.19
3201.72,0,pagamento,87325.27
1742.44,7,transferencia,61252.55
2091.64,3,transferencia,130978.2
2153.96,12,levantamento,113200.21
1483.18,2,pagamento,103615.55
1324.15,1,transferencia,128952.92
630.51,23,levantamento,66798.33
735.08,10,pagamento,77989.13
2361.78,5,levantamento,79057.69
1047.15,12,transferencia,67255.52
873.05,21,levantamento,122081.94
17358.87,21,levantamento,143176.9
13246.34,1,transferencia,49002.51
2877.45,13,deposito,98844.03
3220.23,10,pagamento,115492.71
943.94,22,deposito,20823.02
700.51,7,transferencia,49740.58
1377.09,23,deposito,33049.9
1808.47,9,levantamento,40404.39
3198.58,14,transferencia,129550.24
418.1,12,pagamento,105293.18
10074.85,6,transferencia,36930.75
2204.86,6,pagamento,35191.85
522.93,20,deposito,76708.72
2050.79,3,deposito,33729.38
878.34,3,transferencia,48206.35
830.45,17,deposito,120852.15
772.84,15,pagamento,33956.96
1472.64,19,pagamento,151965.06
9722.25,22,pagamento,82865.4
1947.17,12,pagamento,167887.52
3149.86,1,pagamento,127730.65
3830.73,14,levantamento,51615.21
1610.33,6,deposito,26911.85
714.21,8,transferencia,8584.17
503.21,18,transferencia,70018.78
1326.15,7,pagamento,87608.9
4514.95,20,pagamento,114825.48
3821.18,9,pagamento,103186.39
2219.65,3,pagamento,66320.03
2467.85,11,transferencia,139190.32
1620.58,7,deposito,46330.01
1230.06,0,transferencia,39927.92
1001.7,22,levantamento,87715.11
557.15,8,pagamento,79997.97
7613.67,6,pagamento,57952.38
2073.3,8,levantamento,64470.87
1269.05,6,transferencia,31925.53
7761.52,1,transferencia,79075.91
9041.55,20,deposito,72939.37
16254.53,19,transferencia,43009.62
1482.28,15,pagamento,139545.61
1966.84,9,pagamento,51008.16
3043.5,23,pagamento,68058.78
6834.57,9,pagamento,60670.53
1900.02,13,transferencia,113429.08
823.3,8,transferencia,91213.06
989.6,18,transferencia,58865.37
4637.57,18,pagamento,36051.75
2971.52,20,transferencia,128293.15
1574.47,1,transferencia,19459.21
1493.77,19,pagamento,168604.11
1574.52,18,pagamento,71173.6
4871.86,10,pagamento,61786.85
961.83,5,transferencia,56619.8
684.9,16,levantamento,91558.41
7734.51,4,pagamento,120951.11
1844.65,10,levantamento,142347.0
1696.86,3,levantamento,68086.11
3092.68,0,transferencia,79394.94
819.65,15,transferencia,89859.25
3295.78,3,transferencia,-10302.37
1331.18,14,levantamento,53919.18
4449.46,22,deposito,97250.33
530.07,2,levantamento,124130.05
2592.9,11,transferencia,47379.46
1502.69,20,pagamento,81556.8
1028.94,23,transferencia,43442.16
3351.21,14,transferencia,82647.51
1605.74,10,transferencia,63761.26
2624.93,2,transferencia,128260.07
4976.94,18,levantamento,90360.86
3405.67,10,pagamento,165170.72
761.81,7,pagamento,97542.4
1172.16,18,levantamento,72884.7
2610.86,1,deposito,102727.59
3412.16,1,transferencia,65330.9
1322.44,11,levantamento,72236.07
2118.12,7,pagamento,132346.52
2107.53,5,transferencia,14492.81
2356.0,2,levantamento,74004.94
704.04,10,transferencia,110649.59
582.88,15,transferencia,56706.53
296.67,10,transferencia,67404.73
1967.36,9,deposito,20019.95
607.07,9,pagamento,97711.71
9990.41,16,pagamento,79387.83
3051.21,10,transferencia,185324.19
702.4,21,levantamento,112702.77
4483.25,13,pagamento,56490.49
4491.75,8,pagamento,29380.11
4793.32,15,levantamento,99077.95
947.23,5,pagamento,19066.5
3206.21,16,transferencia,73727.79
4858.74,21,pagamento,88328.27
6353.02,21,levantamento,58380.54
534.33,2,pagamento,79085.47
1519.13,1,levantamento,89389.22
920.39,10,levantamento,113044.19
8032.89,23,transferencia,99726.62
2678.05,17,levantamento,63766.76
3688.59,22,transferencia,77638.56
2646.74,2,transferencia,138360.67
2441.16,14,pagamento,135220.42
906.3,4,transferencia,78751.04
1264.96,10,pagamento,160923.61
1914.5,2,pagamento,-1150.16
1076.14,14,deposito,89871.55
928.4,2,transferencia,66524.94
1533.73,6,transferencia,74519.57
1114.19,6,levantamento,130644.39
1881.55,22,levantamento,75585.34
1268.64,10,levantamento,106546.3
1045.36,15,transferencia,57583.66
860.83,3,deposito,75403.56
1816.88,10,transferencia,101180.43
3679.89,13,deposito,145062.0
3043.3,7,pagamento,91308.88
532.97,16,pagamento,73076.4
3596.8,22,deposito,45966.63
3026.15,23,pagamento,10700.67
3676.88,17,deposito,11214.74
4302.23,5,levantamento,97969.71
1010.17,20,pagamento,77998.9
1422.48,19,transferencia,106582.7
7573.2,19,pagamento,44321.75
7221.6,9,transferencia,123729.69
1700.59,5,pagamento,101565.16
2929.21,11,transferencia,114413.56
3141.58,16,transferencia,65272.89
7376.95,12,pagamento,96646.6
2383.26,0,transferencia,45315.37
685.52,3,levantamento,74558.61
1235.46,15,levantamento,4557.58
22177.41,18,levantamento,33296.23
660.57,4,deposito,86546.81
1882.25,12,pagamento,59482.48
11508.33,9,pagamento,134114.1
953.56,4,deposito,68151.83
204.07,15,pagamento,69220.42
236.42,0,pagamento,163031.74
957.79,11,levantamento,102671.94
441.27,14,deposito,78985.4
4145.31,4,pagamento,49593.11
2240.64,5,deposito,70442.06
327.97,10,transferencia,64386.43
504.58,19,transferencia,19495.58
4876.16,13,levantamento,7493.46
2110.18,1,pagamento,105098.17
5692.5,9,pagamento,72687.66
4425.81,11,pagamento,133713.05
720.24,8,transferencia,72999.52
-3661.3,8,pagamento,120194.41
2836.37,9,transferencia,131050.97
376.39,6,levantamento,152145.41
608.15,1,transferencia,78486.98
12709.9,22,transferencia,46847.16
860.82,0,transferencia,92657.22
2512.96,21,transferencia,-4757.48
1552.28,21,transferencia,100350.81
2094.31,20,deposito,29743.13
1636.64,22,pagamento,36262.93
3913.35,18,transferencia,133460.44
3832.19,22,levantamento,35110.44
1986.92,21,transferencia,128084.52
876.93,18,pagamento,136424.82
1147.07,21,deposito,82559.08
512.48,0,levantamento,107112.73
1383.62,1,deposito,49389.38
440.04,3,transferencia,95332.25
2153.99,15,pagamento,122288.08
2291.13,12,levantamento,50995.16
4040.81,11,pagamento,62688.28
681.25,4,transferencia,62921.83
719.27,2,transferencia,52494.22
6122.72,19,levantamento,53243.0
604.87,1,pagamento,72920.86
9329.84,23,transferencia,70419.06
863.4,4,deposito,27198.65
868.24,0,levantamento,66329.28
3548.39,13,levantamento,56863.17
2805.99,14,levantamento,131666.22
6722.59,3,levantamento,54914.71
398.2,11,levantamento,59630.49
2770.85,9,transferencia,86179.03
1742.75,17,transferencia,146876.91
764.04,8,levantamento,117990.26
8145.15,4,pagamento,120347.15
2182.62,21,levantamento,73136.48
1719.38,8,transferencia,78039.84
2599.84,18,levantamento,105646.49
453.65,19,levantamento,70120.4
665.88,16,transferencia,82694.98
1385.62,14,transferencia,56725.38
2328.83,13,pagamento,104895.21
5012.59,23,transferencia,53228.83
890.75,17,transferencia,145814.85
742.01,13,pagamento,89099.96
2700.36,19,pagamento,105492.76
1621.78,2,pagamento,71485.07
388.77,20,levantamento,61072.56
867.23,1,transferencia,68605.17
1563.35,19,transferencia,85269.7
1598.21,20,transferencia,114232.78
1942.8,5,transferencia,50689.77
638.9,23,pagamento,67203.87
1628.13,8,pagamento,169982.41
3857.07,0,pagamento,51851.8
179.45,14,pagamento,31019.84
1442.44,0,deposito,86275.77
478.39,2,deposito,27487.47
1762.02,23,transferencia,97111.19
542.49,15,transferencia,47543.44
2012.75,14,pagamento,51303.18
6642.93,14,deposito,94412.51
825.87,4,levantamento,93211.96
927.46,9,transferencia,60977.13
1241.55,21,pagamento,63790.02
2333.08,10,levantamento,83987.4
800.12,7,transferencia,16115.75
1333.86,14,pagamento,126901.98
1058.29,19,levantamento,75120.94
1244.86,11,pagamento,76276.0
2355.08,3,pagamento,88339.28
2809.75,9,pagamento,57635.81
554.77,15,pagamento,81137.34
2347.74,14,deposito,74997.17
22395.36,4,levantamento,52738.43
6219.1,21,levantamento,68684.81
1081.94,21,transferencia,137193.6
2009.26,11,transferencia,100206.9
1760.12,10,pagamento,92438.55
2611.2,23,transferencia,46851.41
1289.78,10,pagamento,103728.5
1457.79,12,pagamento,52248.12
1007.61,8,transferencia,115579.57
4343.13,15,pagamento,92912.92
2318.73,15,deposito,20831.22
2332.85,0,deposito,58015.02
4792.0,18,levantamento,99486.92
4849.05,22,pagamento,78535.19
4169.7,18,transferencia,96854.7
4734.03,20,transferencia,96134.62
6311.54,3,pagamento,48917.66
834.39,4,levantamento,133822.5
1423.76,2,transferencia,52609.93
3188.03,18,transferencia,76807.1
890.32,12,deposito,36041.48
1352.08,12,deposito,88828.75
2112.3,23,pagamento,77805.79
1504.01,18,transferencia,6958.22
1906.1,12,pagamento,60909.17
723.2,23,deposito,84541.42
1754.25,4,deposito,72372.31
2012.67,16,levantamento,61803.6
6581.4,17,transferencia,138493.97
1458.4,11,deposito,61391.01
1074.69,22,pagamento,22514.2
3198.24,16,levantamento,101699.55
142.62,17,pagamento,103749.25
1402.65,0,levantamento,92773.07
1198.74,22,levantamento,76501.39
2227.73,1,transferencia,77609.15
4899.95,12,transferencia,42446.12
6254.3,9,deposito,89330.78
2202.96,2,transferencia,38420.7
522.51,14,transferencia,87644.05
1198.29,22,transferencia,30853.39
1308.14,0,transferencia,33302.14
2425.45,11,transferencia,157327.66
1891.26,3,pagamento,20175.12
1042.48,22,transferencia,72468.2
664.27,1,transferencia,87238.17
902.47,19,levantamento,99200.1
876.31,22,pagamento,26501.92
6616.1,18,transferencia,28558.71
976.79,18,levantamento,93682.7
1897.15,19,levantamento,96308.02
3923.55,19,levantamento,76985.42
2113.12,12,pagamento,109857.02
758.39,23,pagamento,98415.85
3976.14,21,levantamento,111266.8
2400.3,21,transferencia,82816.69
314.7,7,pagamento,92710.32
4897.98,10,transferencia,100095.38
3636.23,7,levantamento,66416.98
2370.37,23,transferencia,102564.41
6686.27,11,transferencia,87469.71
3570.19,16,pagamento,75797.33
4457.55,7,pagamento,56318.19
4142.78,20,transferencia,83273.53
3313.09,2,pagamento,72611.57
431.51,6,transferencia,63549.32
474.77,12,levantamento,56617.67
3571.26,17,deposito,100066.91
4843.15,9,transferencia,67200.6
1028.5,5,deposito,85173.68
741.73,3,pagamento,51096.9
2230.81,12,pagamento,74499.21
565.87,14,transferencia,152808.42
1579.53,16,transferencia,99362.82
1360.92,12,deposito,93778.07
1510.86,14,transferencia,73926.05
8164.45,5,transferencia,97611.21
1088.77,18,pagamento,80551.52
1886.97,11,pagamento,88938.24
632.88,19,levantamento,38719.65
3836.44,19,deposito,65533.55
1566.08,23,deposito,63728.28
4640.82,6,pagamento,55972.33
253.23,8,transferencia,74957.66
1725.88,10,transferencia,123070.63
2009.62,15,transferencia,30108.72
3748.9,6,transferencia,90096.38
1081.82,13,deposito,92789.2
3392.97,0,deposito,99937.4
1185.66,19,transferencia,59873.59
1948.87,16,transferencia,99268.62
3780.31,5,transferencia,105210.66
